month_start,year,month,year_month,state,fatalities
2015-12-01,2015,12,2015-12,NSW,28
2015-12-01,2015,12,2015-12,NT,7
2015-12-01,2015,12,2015-12,QLD,13
2015-12-01,2015,12,2015-12,SA,5
2015-12-01,2015,12,2015-12,TAS,2
2015-12-01,2015,12,2015-12,VIC,19
2015-12-01,2015,12,2015-12,WA,17
2016-01-01,2016,1,2016-01,NSW,25
2016-01-01,2016,1,2016-01,NT,3
2016-01-01,2016,1,2016-01,QLD,25
2016-01-01,2016,1,2016-01,SA,7
2016-01-01,2016,1,2016-01,TAS,7
2016-01-01,2016,1,2016-01,VIC,21
2016-01-01,2016,1,2016-01,WA,19
2016-02-01,2016,2,2016-02,NSW,32
2016-02-01,2016,2,2016-02,NT,3
2016-02-01,2016,2,2016-02,QLD,16
2016-02-01,2016,2,2016-02,SA,4
2016-02-01,2016,2,2016-02,VIC,33
2016-02-01,2016,2,2016-02,WA,12
2016-03-01,2016,3,2016-03,ACT,1
2016-03-01,2016,3,2016-03,NSW,32
2016-03-01,2016,3,2016-03,NT,3
2016-03-01,2016,3,2016-03,QLD,15
2016-03-01,2016,3,2016-03,SA,8
2016-03-01,2016,3,2016-03,TAS,4
2016-03-01,2016,3,2016-03,VIC,25
2016-03-01,2016,3,2016-03,WA,22
2016-04-01,2016,4,2016-04,NSW,44
2016-04-01,2016,4,2016-04,NT,4
2016-04-01,2016,4,2016-04,QLD,21
2016-04-01,2016,4,2016-04,SA,10
2016-04-01,2016,4,2016-04,TAS,7
2016-04-01,2016,4,2016-04,VIC,16
2016-04-01,2016,4,2016-04,WA,11
2016-05-01,2016,5,2016-05,ACT,2
2016-05-01,2016,5,2016-05,NSW,31
2016-05-01,2016,5,2016-05,NT,4
2016-05-01,2016,5,2016-05,QLD,21
2016-05-01,2016,5,2016-05,SA,7
2016-05-01,2016,5,2016-05,TAS,2
2016-05-01,2016,5,2016-05,VIC,26
2016-05-01,2016,5,2016-05,WA,14
2016-06-01,2016,6,2016-06,NSW,34
2016-06-01,2016,6,2016-06,NT,1
2016-06-01,2016,6,2016-06,QLD,20
2016-06-01,2016,6,2016-06,SA,7
2016-06-01,2016,6,2016-06,TAS,2
2016-06-01,2016,6,2016-06,VIC,23
2016-06-01,2016,6,2016-06,WA,10
2016-07-01,2016,7,2016-07,ACT,2
2016-07-01,2016,7,2016-07,NSW,30
2016-07-01,2016,7,2016-07,NT,5
2016-07-01,2016,7,2016-07,QLD,28
2016-07-01,2016,7,2016-07,SA,4
2016-07-01,2016,7,2016-07,TAS,2
2016-07-01,2016,7,2016-07,VIC,26
2016-07-01,2016,7,2016-07,WA,19
2016-08-01,2016,8,2016-08,NSW,36
2016-08-01,2016,8,2016-08,NT,6
2016-08-01,2016,8,2016-08,QLD,17
2016-08-01,2016,8,2016-08,SA,6
2016-08-01,2016,8,2016-08,VIC,31
2016-08-01,2016,8,2016-08,WA,17
2016-09-01,2016,9,2016-09,ACT,2
2016-09-01,2016,9,2016-09,NSW,32
2016-09-01,2016,9,2016-09,QLD,18
2016-09-01,2016,9,2016-09,SA,7
2016-09-01,2016,9,2016-09,TAS,5
2016-09-01,2016,9,2016-09,VIC,17
2016-09-01,2016,9,2016-09,WA,12
2016-10-01,2016,10,2016-10,ACT,2
2016-10-01,2016,10,2016-10,NSW,31
2016-10-01,2016,10,2016-10,NT,7
2016-10-01,2016,10,2016-10,QLD,20
2016-10-01,2016,10,2016-10,SA,10
2016-10-01,2016,10,2016-10,TAS,4
2016-10-01,2016,10,2016-10,VIC,22
2016-10-01,2016,10,2016-10,WA,21
2016-11-01,2016,11,2016-11,ACT,1
2016-11-01,2016,11,2016-11,NSW,25
2016-11-01,2016,11,2016-11,NT,5
2016-11-01,2016,11,2016-11,QLD,20
2016-11-01,2016,11,2016-11,SA,10
2016-11-01,2016,11,2016-11,TAS,1
2016-11-01,2016,11,2016-11,VIC,25
2016-11-01,2016,11,2016-11,WA,17
2016-12-01,2016,12,2016-12,NSW,28
2016-12-01,2016,12,2016-12,NT,4
2016-12-01,2016,12,2016-12,QLD,30
2016-12-01,2016,12,2016-12,SA,6
2016-12-01,2016,12,2016-12,TAS,3
2016-12-01,2016,12,2016-12,VIC,25
2016-12-01,2016,12,2016-12,WA,21
2017-01-01,2017,1,2017-01,ACT,1
2017-01-01,2017,1,2017-01,NSW,30
2017-01-01,2017,1,2017-01,NT,3
2017-01-01,2017,1,2017-01,QLD,23
2017-01-01,2017,1,2017-01,SA,5
2017-01-01,2017,1,2017-01,TAS,2
2017-01-01,2017,1,2017-01,VIC,17
2017-01-01,2017,1,2017-01,WA,16
2017-02-01,2017,2,2017-02,ACT,1
2017-02-01,2017,2,2017-02,NSW,18
2017-02-01,2017,2,2017-02,NT,3
2017-02-01,2017,2,2017-02,QLD,18
2017-02-01,2017,2,2017-02,SA,4
2017-02-01,2017,2,2017-02,TAS,1
2017-02-01,2017,2,2017-02,VIC,18
2017-02-01,2017,2,2017-02,WA,7
2017-03-01,2017,3,2017-03,ACT,1
2017-03-01,2017,3,2017-03,NSW,28
2017-03-01,2017,3,2017-03,NT,2
2017-03-01,2017,3,2017-03,QLD,14
2017-03-01,2017,3,2017-03,SA,8
2017-03-01,2017,3,2017-03,TAS,3
2017-03-01,2017,3,2017-03,VIC,22
2017-03-01,2017,3,2017-03,WA,15
2017-04-01,2017,4,2017-04,NSW,31
2017-04-01,2017,4,2017-04,NT,3
2017-04-01,2017,4,2017-04,QLD,12
2017-04-01,2017,4,2017-04,SA,8
2017-04-01,2017,4,2017-04,TAS,1
2017-04-01,2017,4,2017-04,VIC,28
2017-04-01,2017,4,2017-04,WA,19
2017-05-01,2017,5,2017-05,ACT,1
2017-05-01,2017,5,2017-05,NSW,35
2017-05-01,2017,5,2017-05,NT,1
2017-05-01,2017,5,2017-05,QLD,24
2017-05-01,2017,5,2017-05,SA,5
2017-05-01,2017,5,2017-05,TAS,5
2017-05-01,2017,5,2017-05,VIC,21
2017-05-01,2017,5,2017-05,WA,7
2017-06-01,2017,6,2017-06,NSW,31
2017-06-01,2017,6,2017-06,NT,5
2017-06-01,2017,6,2017-06,QLD,27
2017-06-01,2017,6,2017-06,SA,9
2017-06-01,2017,6,2017-06,TAS,5
2017-06-01,2017,6,2017-06,VIC,15
2017-06-01,2017,6,2017-06,WA,12
2017-07-01,2017,7,2017-07,NSW,40
2017-07-01,2017,7,2017-07,NT,3
2017-07-01,2017,7,2017-07,QLD,23
2017-07-01,2017,7,2017-07,SA,11
2017-07-01,2017,7,2017-07,TAS,2
2017-07-01,2017,7,2017-07,VIC,21
2017-07-01,2017,7,2017-07,WA,11
2017-08-01,2017,8,2017-08,NSW,41
2017-08-01,2017,8,2017-08,QLD,17
2017-08-01,2017,8,2017-08,SA,15
2017-08-01,2017,8,2017-08,TAS,2
2017-08-01,2017,8,2017-08,VIC,26
2017-08-01,2017,8,2017-08,WA,11
2017-09-01,2017,9,2017-09,NSW,29
2017-09-01,2017,9,2017-09,NT,2
2017-09-01,2017,9,2017-09,QLD,29
2017-09-01,2017,9,2017-09,SA,6
2017-09-01,2017,9,2017-09,TAS,1
2017-09-01,2017,9,2017-09,VIC,18
2017-09-01,2017,9,2017-09,WA,13
2017-10-01,2017,10,2017-10,NSW,28
2017-10-01,2017,10,2017-10,NT,4
2017-10-01,2017,10,2017-10,QLD,22
2017-10-01,2017,10,2017-10,SA,9
2017-10-01,2017,10,2017-10,TAS,4
2017-10-01,2017,10,2017-10,VIC,12
2017-10-01,2017,10,2017-10,WA,16
2017-11-01,2017,11,2017-11,ACT,1
2017-11-01,2017,11,2017-11,NSW,38
2017-11-01,2017,11,2017-11,NT,1
2017-11-01,2017,11,2017-11,QLD,14
2017-11-01,2017,11,2017-11,SA,11
2017-11-01,2017,11,2017-11,TAS,3
2017-11-01,2017,11,2017-11,VIC,32
2017-11-01,2017,11,2017-11,WA,12
2017-12-01,2017,12,2017-12,NSW,40
2017-12-01,2017,12,2017-12,NT,4
2017-12-01,2017,12,2017-12,QLD,24
2017-12-01,2017,12,2017-12,SA,9
2017-12-01,2017,12,2017-12,TAS,3
2017-12-01,2017,12,2017-12,VIC,29
2017-12-01,2017,12,2017-12,WA,21
2018-01-01,2018,1,2018-01,ACT,1
2018-01-01,2018,1,2018-01,NSW,37
2018-01-01,2018,1,2018-01,NT,3
2018-01-01,2018,1,2018-01,QLD,16
2018-01-01,2018,1,2018-01,SA,5
2018-01-01,2018,1,2018-01,TAS,6
2018-01-01,2018,1,2018-01,VIC,20
2018-01-01,2018,1,2018-01,WA,13
2018-02-01,2018,2,2018-02,ACT,2
2018-02-01,2018,2,2018-02,NSW,32
2018-02-01,2018,2,2018-02,NT,3
2018-02-01,2018,2,2018-02,QLD,19
2018-02-01,2018,2,2018-02,SA,3
2018-02-01,2018,2,2018-02,TAS,2
2018-02-01,2018,2,2018-02,VIC,15
2018-02-01,2018,2,2018-02,WA,10
2018-03-01,2018,3,2018-03,NSW,24
2018-03-01,2018,3,2018-03,NT,9
2018-03-01,2018,3,2018-03,QLD,29
2018-03-01,2018,3,2018-03,SA,11
2018-03-01,2018,3,2018-03,TAS,4
2018-03-01,2018,3,2018-03,VIC,21
2018-03-01,2018,3,2018-03,WA,15
2018-04-01,2018,4,2018-04,ACT,1
2018-04-01,2018,4,2018-04,NSW,31
2018-04-01,2018,4,2018-04,NT,3
2018-04-01,2018,4,2018-04,QLD,16
2018-04-01,2018,4,2018-04,SA,7
2018-04-01,2018,4,2018-04,TAS,1
2018-04-01,2018,4,2018-04,VIC,9
2018-04-01,2018,4,2018-04,WA,20
2018-05-01,2018,5,2018-05,ACT,2
2018-05-01,2018,5,2018-05,NSW,25
2018-05-01,2018,5,2018-05,NT,5
2018-05-01,2018,5,2018-05,QLD,14
2018-05-01,2018,5,2018-05,SA,7
2018-05-01,2018,5,2018-05,TAS,2
2018-05-01,2018,5,2018-05,VIC,23
2018-05-01,2018,5,2018-05,WA,12
2018-06-01,2018,6,2018-06,NSW,21
2018-06-01,2018,6,2018-06,NT,5
2018-06-01,2018,6,2018-06,QLD,23
2018-06-01,2018,6,2018-06,SA,5
2018-06-01,2018,6,2018-06,TAS,1
2018-06-01,2018,6,2018-06,VIC,12
2018-06-01,2018,6,2018-06,WA,11
2018-07-01,2018,7,2018-07,ACT,1
2018-07-01,2018,7,2018-07,NSW,31
2018-07-01,2018,7,2018-07,NT,3
2018-07-01,2018,7,2018-07,QLD,29
2018-07-01,2018,7,2018-07,SA,4
2018-07-01,2018,7,2018-07,TAS,2
2018-07-01,2018,7,2018-07,VIC,15
2018-07-01,2018,7,2018-07,WA,11
2018-08-01,2018,8,2018-08,NSW,38
2018-08-01,2018,8,2018-08,NT,3
2018-08-01,2018,8,2018-08,QLD,26
2018-08-01,2018,8,2018-08,SA,3
2018-08-01,2018,8,2018-08,TAS,2
2018-08-01,2018,8,2018-08,VIC,18
2018-08-01,2018,8,2018-08,WA,14
2018-09-01,2018,9,2018-09,ACT,1
2018-09-01,2018,9,2018-09,NSW,34
2018-09-01,2018,9,2018-09,NT,2
2018-09-01,2018,9,2018-09,QLD,20
2018-09-01,2018,9,2018-09,SA,10
2018-09-01,2018,9,2018-09,TAS,5
2018-09-01,2018,9,2018-09,VIC,19
2018-09-01,2018,9,2018-09,WA,15
2018-10-01,2018,10,2018-10,ACT,1
2018-10-01,2018,10,2018-10,NSW,21
2018-10-01,2018,10,2018-10,NT,8
2018-10-01,2018,10,2018-10,QLD,11
2018-10-01,2018,10,2018-10,SA,4
2018-10-01,2018,10,2018-10,VIC,21
2018-10-01,2018,10,2018-10,WA,8
2018-11-01,2018,11,2018-11,NSW,25
2018-11-01,2018,11,2018-11,NT,3
2018-11-01,2018,11,2018-11,QLD,18
2018-11-01,2018,11,2018-11,SA,12
2018-11-01,2018,11,2018-11,TAS,3
2018-11-01,2018,11,2018-11,VIC,23
2018-11-01,2018,11,2018-11,WA,15
2018-12-01,2018,12,2018-12,NSW,28
2018-12-01,2018,12,2018-12,NT,3
2018-12-01,2018,12,2018-12,QLD,24
2018-12-01,2018,12,2018-12,SA,9
2018-12-01,2018,12,2018-12,TAS,4
2018-12-01,2018,12,2018-12,VIC,17
2018-12-01,2018,12,2018-12,WA,15
2019-01-01,2019,1,2019-01,ACT,1
2019-01-01,2019,1,2019-01,NSW,38
2019-01-01,2019,1,2019-01,NT,5
2019-01-01,2019,1,2019-01,QLD,15
2019-01-01,2019,1,2019-01,SA,14
2019-01-01,2019,1,2019-01,TAS,1
2019-01-01,2019,1,2019-01,VIC,22
2019-01-01,2019,1,2019-01,WA,20
2019-02-01,2019,2,2019-02,NSW,28
2019-02-01,2019,2,2019-02,NT,1
2019-02-01,2019,2,2019-02,QLD,10
2019-02-01,2019,2,2019-02,SA,3
2019-02-01,2019,2,2019-02,TAS,3
2019-02-01,2019,2,2019-02,VIC,33
2019-02-01,2019,2,2019-02,WA,13
2019-03-01,2019,3,2019-03,NSW,41
2019-03-01,2019,3,2019-03,NT,1
2019-03-01,2019,3,2019-03,QLD,23
2019-03-01,2019,3,2019-03,SA,13
2019-03-01,2019,3,2019-03,TAS,4
2019-03-01,2019,3,2019-03,VIC,20
2019-03-01,2019,3,2019-03,WA,11
2019-04-01,2019,4,2019-04,NSW,28
2019-04-01,2019,4,2019-04,NT,3
2019-04-01,2019,4,2019-04,QLD,14
2019-04-01,2019,4,2019-04,SA,11
2019-04-01,2019,4,2019-04,TAS,3
2019-04-01,2019,4,2019-04,VIC,24
2019-04-01,2019,4,2019-04,WA,15
2019-05-01,2019,5,2019-05,NSW,20
2019-05-01,2019,5,2019-05,NT,3
2019-05-01,2019,5,2019-05,QLD,22
2019-05-01,2019,5,2019-05,SA,12
2019-05-01,2019,5,2019-05,TAS,2
2019-05-01,2019,5,2019-05,VIC,33
2019-05-01,2019,5,2019-05,WA,14
2019-06-01,2019,6,2019-06,ACT,2
2019-06-01,2019,6,2019-06,NSW,26
2019-06-01,2019,6,2019-06,NT,2
2019-06-01,2019,6,2019-06,QLD,15
2019-06-01,2019,6,2019-06,SA,8
2019-06-01,2019,6,2019-06,TAS,3
2019-06-01,2019,6,2019-06,VIC,18
2019-06-01,2019,6,2019-06,WA,19
2019-07-01,2019,7,2019-07,NSW,23
2019-07-01,2019,7,2019-07,NT,4
2019-07-01,2019,7,2019-07,QLD,19
2019-07-01,2019,7,2019-07,SA,8
2019-07-01,2019,7,2019-07,TAS,3
2019-07-01,2019,7,2019-07,VIC,17
2019-07-01,2019,7,2019-07,WA,10
2019-08-01,2019,8,2019-08,NSW,31
2019-08-01,2019,8,2019-08,NT,3
2019-08-01,2019,8,2019-08,QLD,23
2019-08-01,2019,8,2019-08,SA,8
2019-08-01,2019,8,2019-08,TAS,2
2019-08-01,2019,8,2019-08,VIC,16
2019-08-01,2019,8,2019-08,WA,16
2019-09-01,2019,9,2019-09,ACT,1
2019-09-01,2019,9,2019-09,NSW,33
2019-09-01,2019,9,2019-09,NT,1
2019-09-01,2019,9,2019-09,QLD,22
2019-09-01,2019,9,2019-09,SA,3
2019-09-01,2019,9,2019-09,TAS,2
2019-09-01,2019,9,2019-09,VIC,18
2019-09-01,2019,9,2019-09,WA,11
2019-10-01,2019,10,2019-10,ACT,1
2019-10-01,2019,10,2019-10,NSW,29
2019-10-01,2019,10,2019-10,NT,1
2019-10-01,2019,10,2019-10,QLD,25
2019-10-01,2019,10,2019-10,SA,8
2019-10-01,2019,10,2019-10,TAS,2
2019-10-01,2019,10,2019-10,VIC,26
2019-10-01,2019,10,2019-10,WA,9
2019-11-01,2019,11,2019-11,NSW,27
2019-11-01,2019,11,2019-11,QLD,15
2019-11-01,2019,11,2019-11,SA,13
2019-11-01,2019,11,2019-11,TAS,1
2019-11-01,2019,11,2019-11,VIC,18
2019-11-01,2019,11,2019-11,WA,10
2019-12-01,2019,12,2019-12,ACT,1
2019-12-01,2019,12,2019-12,NSW,29
2019-12-01,2019,12,2019-12,NT,12
2019-12-01,2019,12,2019-12,QLD,16
2019-12-01,2019,12,2019-12,SA,13
2019-12-01,2019,12,2019-12,TAS,3
2019-12-01,2019,12,2019-12,VIC,21
2019-12-01,2019,12,2019-12,WA,15
2020-01-01,2020,1,2020-01,NSW,23
2020-01-01,2020,1,2020-01,NT,1
2020-01-01,2020,1,2020-01,QLD,10
2020-01-01,2020,1,2020-01,SA,8
2020-01-01,2020,1,2020-01,TAS,6
2020-01-01,2020,1,2020-01,VIC,23
2020-01-01,2020,1,2020-01,WA,11
2020-02-01,2020,2,2020-02,NSW,30
2020-02-01,2020,2,2020-02,NT,4
2020-02-01,2020,2,2020-02,QLD,15
2020-02-01,2020,2,2020-02,SA,8
2020-02-01,2020,2,2020-02,TAS,6
2020-02-01,2020,2,2020-02,VIC,18
2020-02-01,2020,2,2020-02,WA,12
2020-03-01,2020,3,2020-03,NSW,24
2020-03-01,2020,3,2020-03,NT,1
2020-03-01,2020,3,2020-03,QLD,23
2020-03-01,2020,3,2020-03,SA,14
2020-03-01,2020,3,2020-03,TAS,3
2020-03-01,2020,3,2020-03,VIC,26
2020-03-01,2020,3,2020-03,WA,11
2020-04-01,2020,4,2020-04,ACT,2
2020-04-01,2020,4,2020-04,NSW,23
2020-04-01,2020,4,2020-04,NT,1
2020-04-01,2020,4,2020-04,QLD,20
2020-04-01,2020,4,2020-04,SA,7
2020-04-01,2020,4,2020-04,TAS,1
2020-04-01,2020,4,2020-04,VIC,17
2020-04-01,2020,4,2020-04,WA,9
2020-05-01,2020,5,2020-05,NSW,20
2020-05-01,2020,5,2020-05,NT,1
2020-05-01,2020,5,2020-05,QLD,22
2020-05-01,2020,5,2020-05,SA,7
2020-05-01,2020,5,2020-05,TAS,2
2020-05-01,2020,5,2020-05,VIC,15
2020-05-01,2020,5,2020-05,WA,15
2020-06-01,2020,6,2020-06,NSW,22
2020-06-01,2020,6,2020-06,NT,3
2020-06-01,2020,6,2020-06,QLD,27
2020-06-01,2020,6,2020-06,SA,2
2020-06-01,2020,6,2020-06,VIC,16
2020-06-01,2020,6,2020-06,WA,12
2020-07-01,2020,7,2020-07,ACT,1
2020-07-01,2020,7,2020-07,NSW,24
2020-07-01,2020,7,2020-07,NT,4
2020-07-01,2020,7,2020-07,QLD,25
2020-07-01,2020,7,2020-07,SA,10
2020-07-01,2020,7,2020-07,TAS,3
2020-07-01,2020,7,2020-07,VIC,15
2020-07-01,2020,7,2020-07,WA,14
2020-08-01,2020,8,2020-08,NSW,26
2020-08-01,2020,8,2020-08,NT,5
2020-08-01,2020,8,2020-08,QLD,27
2020-08-01,2020,8,2020-08,SA,5
2020-08-01,2020,8,2020-08,TAS,6
2020-08-01,2020,8,2020-08,VIC,14
2020-08-01,2020,8,2020-08,WA,13
2020-09-01,2020,9,2020-09,ACT,2
2020-09-01,2020,9,2020-09,NSW,29
2020-09-01,2020,9,2020-09,QLD,25
2020-09-01,2020,9,2020-09,SA,3
2020-09-01,2020,9,2020-09,VIC,14
2020-09-01,2020,9,2020-09,WA,10
2020-10-01,2020,10,2020-10,ACT,1
2020-10-01,2020,10,2020-10,NSW,17
2020-10-01,2020,10,2020-10,NT,3
2020-10-01,2020,10,2020-10,QLD,30
2020-10-01,2020,10,2020-10,SA,7
2020-10-01,2020,10,2020-10,TAS,6
2020-10-01,2020,10,2020-10,VIC,22
2020-10-01,2020,10,2020-10,WA,18
2020-11-01,2020,11,2020-11,NSW,24
2020-11-01,2020,11,2020-11,NT,3
2020-11-01,2020,11,2020-11,QLD,24
2020-11-01,2020,11,2020-11,SA,14
2020-11-01,2020,11,2020-11,TAS,3
2020-11-01,2020,11,2020-11,VIC,15
2020-11-01,2020,11,2020-11,WA,19
2020-12-01,2020,12,2020-12,ACT,1
2020-12-01,2020,12,2020-12,NSW,22
2020-12-01,2020,12,2020-12,NT,5
2020-12-01,2020,12,2020-12,QLD,30
2020-12-01,2020,12,2020-12,SA,8
2020-12-01,2020,12,2020-12,TAS,2
2020-12-01,2020,12,2020-12,VIC,16
2020-12-01,2020,12,2020-12,WA,11
2021-01-01,2021,1,2021-01,ACT,1
2021-01-01,2021,1,2021-01,NSW,24
2021-01-01,2021,1,2021-01,NT,3
2021-01-01,2021,1,2021-01,QLD,20
2021-01-01,2021,1,2021-01,SA,8
2021-01-01,2021,1,2021-01,TAS,2
2021-01-01,2021,1,2021-01,VIC,14
2021-01-01,2021,1,2021-01,WA,25
2021-02-01,2021,2,2021-02,ACT,2
2021-02-01,2021,2,2021-02,NSW,26
2021-02-01,2021,2,2021-02,QLD,28
2021-02-01,2021,2,2021-02,SA,9
2021-02-01,2021,2,2021-02,TAS,1
2021-02-01,2021,2,2021-02,VIC,21
2021-02-01,2021,2,2021-02,WA,8
2021-03-01,2021,3,2021-03,ACT,1
2021-03-01,2021,3,2021-03,NSW,20
2021-03-01,2021,3,2021-03,NT,2
2021-03-01,2021,3,2021-03,QLD,28
2021-03-01,2021,3,2021-03,SA,14
2021-03-01,2021,3,2021-03,VIC,24
2021-03-01,2021,3,2021-03,WA,11
2021-04-01,2021,4,2021-04,ACT,1
2021-04-01,2021,4,2021-04,NSW,25
2021-04-01,2021,4,2021-04,NT,2
2021-04-01,2021,4,2021-04,QLD,17
2021-04-01,2021,4,2021-04,SA,8
2021-04-01,2021,4,2021-04,TAS,6
2021-04-01,2021,4,2021-04,VIC,14
2021-04-01,2021,4,2021-04,WA,12
2021-05-01,2021,5,2021-05,NSW,21
2021-05-01,2021,5,2021-05,NT,4
2021-05-01,2021,5,2021-05,QLD,16
2021-05-01,2021,5,2021-05,SA,5
2021-05-01,2021,5,2021-05,TAS,3
2021-05-01,2021,5,2021-05,VIC,14
2021-05-01,2021,5,2021-05,WA,16
2021-06-01,2021,6,2021-06,ACT,1
2021-06-01,2021,6,2021-06,NSW,29
2021-06-01,2021,6,2021-06,NT,6
2021-06-01,2021,6,2021-06,QLD,26
2021-06-01,2021,6,2021-06,SA,8
2021-06-01,2021,6,2021-06,TAS,1
2021-06-01,2021,6,2021-06,VIC,20
2021-06-01,2021,6,2021-06,WA,12
2021-07-01,2021,7,2021-07,ACT,1
2021-07-01,2021,7,2021-07,NSW,18
2021-07-01,2021,7,2021-07,NT,5
2021-07-01,2021,7,2021-07,QLD,32
2021-07-01,2021,7,2021-07,SA,9
2021-07-01,2021,7,2021-07,TAS,7
2021-07-01,2021,7,2021-07,VIC,20
2021-07-01,2021,7,2021-07,WA,15
2021-08-01,2021,8,2021-08,ACT,1
2021-08-01,2021,8,2021-08,NSW,16
2021-08-01,2021,8,2021-08,NT,3
2021-08-01,2021,8,2021-08,QLD,22
2021-08-01,2021,8,2021-08,SA,4
2021-08-01,2021,8,2021-08,TAS,5
2021-08-01,2021,8,2021-08,VIC,17
2021-08-01,2021,8,2021-08,WA,11
2021-09-01,2021,9,2021-09,ACT,1
2021-09-01,2021,9,2021-09,NSW,16
2021-09-01,2021,9,2021-09,NT,1
2021-09-01,2021,9,2021-09,QLD,16
2021-09-01,2021,9,2021-09,SA,8
2021-09-01,2021,9,2021-09,TAS,3
2021-09-01,2021,9,2021-09,VIC,21
2021-09-01,2021,9,2021-09,WA,18
2021-10-01,2021,10,2021-10,NSW,26
2021-10-01,2021,10,2021-10,NT,3
2021-10-01,2021,10,2021-10,QLD,36
2021-10-01,2021,10,2021-10,SA,10
2021-10-01,2021,10,2021-10,TAS,1
2021-10-01,2021,10,2021-10,VIC,18
2021-10-01,2021,10,2021-10,WA,10
2021-11-01,2021,11,2021-11,NSW,22
2021-11-01,2021,11,2021-11,NT,1
2021-11-01,2021,11,2021-11,QLD,22
2021-11-01,2021,11,2021-11,SA,9
2021-11-01,2021,11,2021-11,TAS,2
2021-11-01,2021,11,2021-11,VIC,24
2021-11-01,2021,11,2021-11,WA,14
2021-12-01,2021,12,2021-12,ACT,2
2021-12-01,2021,12,2021-12,NSW,32
2021-12-01,2021,12,2021-12,NT,5
2021-12-01,2021,12,2021-12,QLD,14
2021-12-01,2021,12,2021-12,SA,7
2021-12-01,2021,12,2021-12,TAS,4
2021-12-01,2021,12,2021-12,VIC,24
2021-12-01,2021,12,2021-12,WA,14
2022-01-01,2022,1,2022-01,ACT,2
2022-01-01,2022,1,2022-01,NSW,28
2022-01-01,2022,1,2022-01,NT,3
2022-01-01,2022,1,2022-01,QLD,20
2022-01-01,2022,1,2022-01,SA,4
2022-01-01,2022,1,2022-01,TAS,3
2022-01-01,2022,1,2022-01,VIC,23
2022-01-01,2022,1,2022-01,WA,10
2022-02-01,2022,2,2022-02,ACT,1
2022-02-01,2022,2,2022-02,NSW,26
2022-02-01,2022,2,2022-02,NT,7
2022-02-01,2022,2,2022-02,QLD,35
2022-02-01,2022,2,2022-02,SA,8
2022-02-01,2022,2,2022-02,TAS,3
2022-02-01,2022,2,2022-02,VIC,24
2022-02-01,2022,2,2022-02,WA,7
2022-03-01,2022,3,2022-03,NSW,28
2022-03-01,2022,3,2022-03,NT,3
2022-03-01,2022,3,2022-03,QLD,21
2022-03-01,2022,3,2022-03,SA,5
2022-03-01,2022,3,2022-03,TAS,6
2022-03-01,2022,3,2022-03,VIC,17
2022-03-01,2022,3,2022-03,WA,15
2022-04-01,2022,4,2022-04,ACT,2
2022-04-01,2022,4,2022-04,NSW,27
2022-04-01,2022,4,2022-04,NT,4
2022-04-01,2022,4,2022-04,QLD,18
2022-04-01,2022,4,2022-04,SA,9
2022-04-01,2022,4,2022-04,TAS,6
2022-04-01,2022,4,2022-04,VIC,19
2022-04-01,2022,4,2022-04,WA,16
2022-05-01,2022,5,2022-05,ACT,4
2022-05-01,2022,5,2022-05,NSW,21
2022-05-01,2022,5,2022-05,NT,5
2022-05-01,2022,5,2022-05,QLD,35
2022-05-01,2022,5,2022-05,SA,7
2022-05-01,2022,5,2022-05,TAS,8
2022-05-01,2022,5,2022-05,VIC,14
2022-05-01,2022,5,2022-05,WA,10
2022-06-01,2022,6,2022-06,ACT,1
2022-06-01,2022,6,2022-06,NSW,20
2022-06-01,2022,6,2022-06,NT,5
2022-06-01,2022,6,2022-06,QLD,22
2022-06-01,2022,6,2022-06,SA,5
2022-06-01,2022,6,2022-06,TAS,3
2022-06-01,2022,6,2022-06,VIC,22
2022-06-01,2022,6,2022-06,WA,15
2022-07-01,2022,7,2022-07,NSW,12
2022-07-01,2022,7,2022-07,NT,4
2022-07-01,2022,7,2022-07,QLD,21
2022-07-01,2022,7,2022-07,SA,5
2022-07-01,2022,7,2022-07,TAS,4
2022-07-01,2022,7,2022-07,VIC,20
2022-07-01,2022,7,2022-07,WA,10
2022-08-01,2022,8,2022-08,ACT,1
2022-08-01,2022,8,2022-08,NSW,15
2022-08-01,2022,8,2022-08,NT,8
2022-08-01,2022,8,2022-08,QLD,24
2022-08-01,2022,8,2022-08,SA,5
2022-08-01,2022,8,2022-08,TAS,4
2022-08-01,2022,8,2022-08,VIC,19
2022-08-01,2022,8,2022-08,WA,17
2022-09-01,2022,9,2022-09,ACT,1
2022-09-01,2022,9,2022-09,NSW,33
2022-09-01,2022,9,2022-09,NT,3
2022-09-01,2022,9,2022-09,QLD,25
2022-09-01,2022,9,2022-09,SA,7
2022-09-01,2022,9,2022-09,TAS,3
2022-09-01,2022,9,2022-09,VIC,28
2022-09-01,2022,9,2022-09,WA,20
2022-10-01,2022,10,2022-10,ACT,6
2022-10-01,2022,10,2022-10,NSW,20
2022-10-01,2022,10,2022-10,NT,4
2022-10-01,2022,10,2022-10,QLD,17
2022-10-01,2022,10,2022-10,SA,3
2022-10-01,2022,10,2022-10,TAS,5
2022-10-01,2022,10,2022-10,VIC,19
2022-10-01,2022,10,2022-10,WA,14
2022-11-01,2022,11,2022-11,NSW,24
2022-11-01,2022,11,2022-11,NT,3
2022-11-01,2022,11,2022-11,QLD,30
